annee_numero_de_tirage;jour_de_tirage;date_de_tirage;numero_de_tirage_dans_le_cycle;date_de_forclusion;boule_1;boule_2;boule_3;boule_4;boule_5;etoile_1;etoile_2;boules_gagnantes_en_ordre_croissant;etoiles_gagnantes_en_ordre_croissant;nombre_de_gagnant_au_rang1_Euro_Millions_en_france;nombre_de_gagnant_au_rang1_Euro_Millions_en_europe;rapport_du_rang1_Euro_Millions;nombre_de_gagnant_au_rang2_Euro_Millions_en_france;nombre_de_gagnant_au_rang2_Euro_Millions_en_europe;rapport_du_rang2_Euro_Millions;nombre_de_gagnant_au_rang3_Euro_Millions_en_france;nombre_de_gagnant_au_rang3_Euro_Millions_en_europe;rapport_du_rang3_Euro_Millions;nombre_de_gagnant_au_rang4_Euro_Millions_en_france;nombre_de_gagnant_au_rang4_Euro_Millions_en_europe;rapport_du_rang4_Euro_Millions;nombre_de_gagnant_au_rang5_Euro_Millions_en_france;nombre_de_gagnant_au_rang5_Euro_Millions_en_europe;rapport_du_rang5_Euro_Millions;nombre_de_gagnant_au_rang6_Euro_Millions_en_france;nombre_de_gagnant_au_rang6_Euro_Millions_en_europe;rapport_du_rang6_Euro_Millions;nombre_de_gagnant_au_rang7_Euro_Millions_en_france;nombre_de_gagnant_au_rang7_Euro_Millions_en_europe;rapport_du_rang7_Euro_Millions;nombre_de_gagnant_au_rang8_Euro_Millions_en_france;nombre_de_gagnant_au_rang8_Euro_Millions_en_europe;rapport_du_rang8_Euro_Millions;nombre_de_gagnant_au_rang9_Euro_Millions_en_france;nombre_de_gagnant_au_rang9_Euro_Millions_en_europe;rapport_du_rang9_Euro_Millions;nombre_de_gagnant_au_rang10_Euro_Millions_en_france;nombre_de_gagnant_au_rang10_Euro_Millions_en_europe;rapport_du_rang10_Euro_Millions;nombre_de_gagnant_au_rang11_Euro_Millions_en_france;nombre_de_gagnant_au_rang11_Euro_Millions_en_europe;rapport_du_rang11_Euro_Millions;nombre_de_gagnant_au_rang12_Euro_Millions_en_france;nombre_de_gagnant_au_rang12_Euro_Millions_en_europe;rapport_du_rang12_Euro_Millions;nombre_de_gagnant_au_rang13_Euro_Millions_en_france;nombre_de_gagnant_au_rang13_Euro_Millions_en_europe;rapport_du_rang13_Euro_Millions;nombre_de_gagnant_au_rang1_Etoile+;rapport_du_rang1_Etoile+;nombre_de_gagnant_au_rang2_Etoile+;rapport_du_rang2_Etoile+;nombre_de_gagnant_au_rang3_Etoile+;rapport_du_rang3_Etoile+;nombre_de_gagnant_au_rang4_Etoile+;rapport_du_rang4_Etoile+;nombre_de_gagnant_au_rang5_Etoile+;rapport_du_rang5_Etoile+;nombre_de_gagnant_au_rang6_Etoile+;rapport_du_rang6_Etoile+;nombre_de_gagnant_au_rang7_Etoile+;rapport_du_rang7_Etoile+;nombre_de_gagnant_au_rang8_Etoile+;rapport_du_rang8_Etoile+;nombre_de_gagnant_au_rang9_Etoile+;rapport_du_rang9_Etoile+;nombre_de_gagnant_au_rang10_Etoile+;rapport_du_rang10_Etoile+;numero_My_Million;numero_Tirage_Exceptionnel_Euro_Million;
20222010;VENDREDI;04/02/2022;Super Jackpot et tirages suivants;06/04/2022;49;38;3;25;43;7;3;-3-25-38-43-49-;-3-7-;0;1;130000000;2;9;151235,5;3;11;28919,6;22;83;1193,7;326;1325;137,7;1113;4334;44,5;698;2796;48,4;18252;68027;9,9;15998;63476;11,9;31710;128892;10,9;102684;378974;4,4;248804;951638;5,6;482677;1915122;4,5;0;0;5;1113,1;138;22,4;447;6,9;7312;1;6716;3;40576;2,4;67468;6,6;102555;2,4;1007100;2,2;JT 631 4310;;
20222009;MARDI   ;01/02/2022;4;03/04/2022;49;36;1;19;38;9;6;-1-19-36-38-49-;-6-9-;0;0;0;1;2;301800,6;0;2;70535,7;5;29;1515,1;102;524;154,4;281;1442;59,3;228;1195;50,3;4543;21962;13,6;5389;25874;12,9;11269;55604;11,2;25495;124262;6;83612;400084;5,9;178784;861844;4,4;1;1119,2;4;223,8;47;23,8;128;8,7;1983;1,4;2312;3,2;10708;3,2;18782;8,7;35680;2,5;345114;2,3;NV 546 2186;;
20222008;VENDREDI;28/01/2022;3;30/03/2022;34;10;25;29;45;10;9;-10-25-29-34-45-;-9-10-;0;0;0;0;2;385053,2;4;8;22498,3;5;26;2156,2;139;728;141,8;251;1332;81,9;328;1664;46,1;4106;20463;18,7;6918;34148;12,5;16026;77190;10,3;21569;107585;8,9;109826;514161;5,9;256248;1184365;4,1;0;0;2;1324,2;60;24,5;119;12,3;1749;2,1;2903;3,3;9521;4,8;15656;13,7;46378;2,6;418687;2,5;OO 207 7237;;
20222007;MARDI   ;25/01/2022;2;27/03/2022;16;6;47;18;39;2;4;-6-16-18-39-47-;-2-4-;0;0;0;0;2;272591,2;1;5;25483,6;2;20;1984,3;103;521;140,3;222;1197;64,5;221;1193;45,5;3936;18475;14,6;5195;24959;12,1;11153;53056;10,6;22542;103012;6,6;82772;379068;5,6;171949;806852;4,2;0;0;2;947;51;20,6;97;10,8;1656;1,5;2242;3,1;9269;3,5;15913;9,6;35025;2,4;326278;2,3;IN 364 8676;;
20222006;VENDREDI;21/01/2022;1;23/03/2022;5;35;39;14;36;12;7;-5-14-35-36-39-;-7-12-;0;0;0;0;3;455155,7;4;14;22795,1;14;59;1684,7;332;1208;151,5;773;2442;79,2;820;2897;46,9;11700;38943;17,4;16247;56740;13,3;37132;131061;10,7;65809;215662;7,9;259974;879290;6,1;585053;2027241;4,2;0;0;3;2038,4;151;22,4;304;11,1;4788;1,7;6532;3,4;27218;3,9;47325;10,4;104960;2,6;1042335;2,3;PB 999 6610;F NWH 71157,F THD 16573,F HWD 28167,F VHM 94680,F TRH 67340,F KBX 42574,F HNS 76765,F CPV 01912,F PBP 12550,F JRZ 35853,F STP 64314,F QTJ 67362,F PXH 79858,F QMX 42431,F FWV 25413,F BJB 32849,F TLZ 26610,F CCZ 64000,F SHF 31374,F NJK 79627,F JTV 00190,F GNQ 50037,F JJD 37158,F NCN 99152,F GVZ 67432,F CBM 92592,F JJV 71787,F SDV 60006,E BBP 27831,E BDD 99803,E BBB 51860,E BCG 54031,E BFB 27852,E BDB 48546,E BFW 57864,E BBF 26358,E BDK 36121,E BFD 53629,E BFD 88478,E BBD 70418,E BBJ 34796,E BFR 73408,E BGD 84310,E BDB 62398,E BCH 27984,E BFZ 49430,Z TRM 14877,T VSG 00783,M VRZ 26827,X VSG 84995,V TRL 01585,Z TRR 94586,V TRL 87162,Z VSM 26552,J VSM 73525,T VSG 76136,J TRT 58673,V VRZ 30685,J VRZ 11907,H VSD 27040,H VSF 61310,H VSP 90761,T VSH 82930,Z QQJ 90798,X VSL 70214,H VSM 17788,M TRT 79385,T VSD 23735,T VRZ 55779,H VSK 04713,B HNT 35440,B HNV 30470,B HNQ 96583,B HMR 32763,B HPV 32773,B HNJ 64417,B HNK 86655,B HNL 54610,I MDZ 91577,I MFF 48547,I MFC 21006,P FPW 21873,P FLS 32079,P FCK 17673,P FLS 22482,P FFW 22456,P FFM 27813,P FFN 07949,P FKK 29281,P FMB 24858,P FDB 27796,R LSH 43275,R LSN 57742,R LSM 59586,R LSP 76359,S BBT 76008,S BBV 14622,N QCC 05383,W JQH 00203,O QBN 39384,;
20222005;MARDI   ;18/01/2022;5;20/03/2022;12;30;24;3;19;5;2;-3-12-19-24-30-;-2-5-;1;1;67441797;0;7;86794,8;6;13;10922,9;16;80;552,8;321;1255;64,9;570;2755;31,2;623;2525;23,9;6447;30831;9,8;10545;45913;7,3;21068;90734;6,9;28815;141146;5,3;116281;541879;4,4;237314;1081853;3,5;0;0;8;243,2;122;8,8;210;5,1;2571;1;4064;1,7;11254;3;16670;9,4;46894;1,9;311578;2,5;LN 606 2999;;
20222004;VENDREDI;14/01/2022;4;16/03/2022;25;6;46;17;31;12;9;-6-17-25-31-46-;-9-12-;0;0;0;1;7;108903,2;2;11;16197;9;33;1681,6;168;770;132,7;239;1386;77,9;425;2062;36,8;3942;20404;18,6;7265;35096;12;18736;88805;8,8;20299;105704;9;100255;495606;6;265620;1256717;3,8;1;1377,3;4;275,4;67;20,5;112;12,2;1756;1,9;2943;3,1;9211;4,7;15197;13,2;42150;2,6;369624;2,7;GK 405 4997;;
20222003;MARDI   ;11/01/2022;3;13/03/2022;33;23;44;32;4;12;9;-4-23-32-33-44-;-9-12-;0;0;0;1;4;140479,6;1;7;18761,3;3;24;1704,4;94;601;125,3;168;1011;78,7;288;1613;34,7;2578;14452;19,3;4955;27126;11,5;13402;71603;8,1;14105;76170;9,2;69971;370274;5,9;187749;949409;3,7;0;0;0;0;40;70,9;77;13,1;1174;2,1;2142;3,1;6370;5;11125;13,2;30011;2,7;276907;2,6;FO 166 2052;;
20222002;VENDREDI;07/01/2022;2;09/03/2022;14;2;50;37;44;7;11;-2-14-37-44-50-;-7-11-;0;0;0;1;4;175313,9;0;3;54631,6;6;35;1458,5;153;697;134,9;332;1521;65,3;323;1496;46,6;4518;22200;15,7;6654;30889;12,6;14463;71317;10,1;25900;123601;7,1;98821;457480;6;213720;1021956;4,3;1;1334,6;0;0;57;42,1;147;9;1983;1,6;2808;3,1;11147;3,7;19769;9,8;41683;2,6;419221;2,3;PL 507 0535;;
20222001;MARDI   ;04/01/2022;1;06/03/2022;28;41;18;35;36;6;11;-18-28-35-36-41-;-6-11-;0;0;0;0;0;0;0;4;153095,5;6;15;2408,9;98;441;150,9;170;914;76,9;250;986;50,1;2969;14142;17,4;3916;19243;14,3;9334;44666;11,4;16306;78161;7,9;59817;294292;6,6;143080;700245;4,5;0;0;1;1667,7;41;22,5;83;11,1;1325;1,7;1724;3,6;7155;4;13017;10,3;25394;3;271258;2,4;LN 456 9467;;
20211105;VENDREDI;31/12/2021;1;02/03/2022;25;7;43;22;49;7;6;-7-22-25-43-49-;-6-7-;1;1;17571602;5;13;70556,7;0;14;15312,3;14;63;1059,8;238;1422;86,4;522;2488;52,2;411;2843;32,1;7132;33903;13,4;11128;52251;9,7;18524;97175;9,7;37113;175632;6,5;158994;729226;4,9;272706;1384192;4,2;2;807,2;6;215,2;92;17,5;223;7,2;2934;1,3;4594;2,3;15276;3,3;23584;9,9;65095;2;524611;2,2;JA 583 3740;;
20211104;MARDI   ;28/12/2021;6;27/02/2022;4;29;15;17;6;9;12;-4-6-15-17-29-;-9-12-;1;1;79411191;1;5;123889,4;3;20;7238,7;7;29;1554,9;182;855;97,1;253;1266;69,3;571;2372;26;3252;17231;17,9;7278;33956;10,1;20102;90446;7;16501;87730;8,8;91443;447127;5,4;247858;1159648;3,3;0;0;5;385,3;66;16,2;109;9,8;1453;1,8;2949;2,4;7011;4,8;11642;13,4;37984;2,3;280160;2,7;OU 447 1179;;
20211103;VENDREDI;24/12/2021;5;23/02/2022;41;2;34;26;28;10;5;-2-26-28-34-41-;-5-10-;0;0;0;0;2;437555,9;1;7;29218,2;6;32;1990,7;152;722;162,5;337;1653;75;350;1652;52,7;5518;27096;16;7675;35790;13,5;17823;82458;10,9;31416;151724;7,2;121498;560096;6,1;285387;1282198;4,3;0;0;2;1497,5;60;27,7;145;11,4;2298;1,8;3134;3,5;13080;4;22650;10,7;49530;2,7;483044;2,5;MP 004 6365;;
20211102;MARDI   ;21/12/2021;4;20/02/2022;34;38;17;12;21;2;3;-12-17-21-34-38-;-2-3-;0;0;0;2;9;65400,7;1;12;11463,9;13;42;1020,2;199;931;84,7;331;1477;56,4;348;1810;32,3;4371;20595;14,2;8146;37634;8,6;14678;70096;8,6;21717;104598;7;107916;501404;4,6;199726;956524;3,9;1;1059,4;8;105,9;77;13,7;142;7,4;1829;1,4;3237;2,1;9136;3,6;13984;11;43405;2;327888;2,3;JG 205 1897;;
20211101;VENDREDI;17/12/2021;3;16/02/2022;30;1;35;2;15;2;7;-1-2-15-30-35-;-2-7-;0;0;0;0;0;0;1;5;181673,9;12;48;1116,6;154;751;131,4;511;2196;47,5;252;1409;52;8505;34116;10,7;7593;35775;11,4;14388;70036;10,8;47987;186957;4,9;123156;547917;5,3;229778;1072072;4,3;0;0;5;505,9;64;21,9;218;6,4;3465;1;3162;2,9;19148;2,3;30133;6,8;50554;2,2;453640;2,2;RB 281 7994;;
20211100;MARDI   ;14/12/2021;2;13/02/2022;37;19;47;21;48;3;6;-19-21-37-47-48-;-3-6-;0;0;0;1;2;268761,2;1;5;25125,5;4;28;1397,4;119;535;134,7;299;1278;59,6;202;1122;47,7;4640;20117;13,3;4880;23986;12,4;10288;50934;10,9;27218;115410;5,8;77932;372695;5,6;161657;779628;4,3;0;0;2;924,6;48;21,4;116;8,8;1952;1,3;2051;3,3;11085;2,9;19923;7,5;33066;2,5;324962;2,2;BW 078 6554;;
20211099;VENDREDI;10/12/2021;1;09/02/2022;11;21;42;38;33;8;2;-11-21-33-38-42-;-2-8-;0;0;0;0;1;702913,6;2;9;18253,6;11;51;1003,3;183;858;109,8;531;2416;41,2;388;1868;37,4;7916;34309;10,2;8054;36195;10,7;17411;78448;9,2;41368;177263;4,9;117705;511808;5,4;253415;1114785;4;0;0;6;431,3;75;19,1;206;6,9;3225;1,1;3344;2,8;16656;2,7;28720;7,3;48640;2,4;429739;2,4;GF 813 6344;;
20211098;MARDI   ;07/12/2021;3;06/02/2022;22;31;46;47;38;7;11;-22-31-38-46-47-;-7-11-;0;1;143469842;0;2;418527,2;5;8;24454,1;2;38;1603,5;163;744;150,8;340;1666;71,2;348;1596;52,2;5668;26098;15,9;7946;36010;12,9;16582;77524;11,1;31700;147002;7,1;117279;534527;6,1;249494;1156075;4,6;0;0;1;2871,2;60;26,5;147;10,8;2209;1,8;3227;3,3;12917;3,8;23821;9,7;47713;2,7;511775;2,2;LT 173 6325;;
20211097;VENDREDI;03/12/2021;Super Jackpot et tirages suivants;02/02/2022;46;21;32;22;29;9;10;-21-22-29-32-46-;-9-10-;0;0;0;1;6;197329,2;4;9;30746;8;45;1915,3;232;1029;154,2;476;2095;80,1;537;2401;49,1;7086;31282;18,8;11894;50869;12,9;27540;116931;10,4;38830;168029;8,8;185932;774721;6;438556;1816954;4,1;1;2498,9;3;666,3;102;24,4;198;12,6;3070;2;4990;3,3;16621;4,7;27933;13;76764;2,6;718197;2,5;CX 763 3302;;
20211096;MARDI   ;30/11/2021;1;30/01/2022;43;19;33;26;20;4;1;-19-20-26-33-43-;-1-4-;0;0;0;0;1;523711,8;0;3;40800;5;23;1657,5;105;493;142,4;212;1049;70,7;234;1105;47,2;3247;16002;16,3;4910;23029;12,6;11199;53637;10,1;18284;86639;7,5;74404;352475;5,8;172381;826573;4;0;0;1;1749,2;40;24,2;96;10,1;1346;1,8;2087;3,1;7620;4;12417;11,4;31426;2,5;277013;2,5;EY 114 1489;;
20211095;VENDREDI;26/11/2021;12;26/01/2022;50;20;41;42;1;3;7;-1-20-41-42-50-;-3-7-;1;1;162289050;0;7;152675,6;1;7;35682,8;8;42;1852,3;194;927;154,6;489;2410;62,8;423;2039;52,2;9317;43207;12,3;8509;43094;13,7;18835;95975;11,5;62513;279019;4,7;142841;684207;6,1;295521;1461450;4,6;0;0;2;1693,9;66;28,5;188;10;3567;1,3;3452;3,6;23298;2,5;46179;5,9;57372;2,7;628123;2,1;JA 859 0214;;
20211094;MARDI   ;23/11/2021;11;23/01/2022;21;17;42;36;46;10;7;-17-21-36-42-46-;-7-10-;0;0;0;0;2;397120,9;1;8;23203,4;4;40;1445,4;158;831;128,1;352;1796;62,6;322;1819;43,4;5402;25664;15,4;7114;36160;12,2;15243;78528;10,4;31485;141863;7;108984;534870;5,8;231620;1170306;4,3;0;0;1;2476,4;71;19,3;149;9,2;2123;1,6;2725;3,3;12578;3,4;22791;8,8;42838;2,6;431208;2,3;NW 865 5429;;
20211093;VENDREDI;19/11/2021;10;19/01/2022;50;26;47;22;38;6;2;-22-26-38-47-50-;-2-6-;0;0;0;2;2;493896,8;2;5;46172,7;6;49;1467,5;192;858;154,3;540;2424;57,7;426;2266;43,4;8227;36558;13,4;9209;43673;12,5;19565;95105;10,7;47478;205647;6;139493;644602;6;291946;1404040;4,4;0;0;3;1098,9;81;22,6;220;8,3;3150;1,4;3607;3,4;18113;3,1;32757;8,1;55544;2,7;590000;2,2;GX 143 6592;;
20211092;MARDI   ;16/11/2021;9;16/01/2022;9;32;36;19;21;4;3;-9-19-21-32-36-;-3-4-;0;0;0;1;4;180375,1;1;9;18736,2;6;31;1694,2;177;924;104,7;320;1727;59,2;365;1826;39,3;4650;24055;14,9;8031;40494;9,8;15948;80527;9,2;24812;125935;7,1;118470;572426;4,9;237147;1150170;3,9;0;0;2;1136,8;56;22,5;125;10,1;1892;1,6;3152;2,6;9664;4,1;15603;11,8;46525;2,2;385664;2,3;EW 964 8565;;
20211091;VENDREDI;12/11/2021;8;12/01/2022;50;15;9;47;2;9;6;-2-9-15-47-50-;-6-9-;0;0;0;1;3;294755,3;4;10;20666,7;11;38;1693,9;173;879;134,9;540;2252;55,6;365;1786;49,3;7857;36380;12,1;9034;41559;11,8;18783;89086;10,2;41381;190793;5,8;138826;631438;5,5;290844;1347420;4,1;0;0;7;415,8;62;26;232;6,9;3080;1,3;3671;2,9;16169;3,1;25611;9,2;55437;2,4;487142;2,4;MC 718 7149;;
20211090;MARDI   ;09/11/2021;7;09/01/2022;33;25;36;26;17;8;1;-17-25-26-33-36-;-1-8-;0;0;0;0;1;651028,5;6;8;19019,5;7;23;2060,5;129;588;148,4;323;1431;64,4;322;1475;43,9;4359;20724;15,6;6182;29969;12;14800;72476;9,2;24586;112801;7,2;93406;444087;5,7;218716;1047359;3,9;0;0;3;724,6;60;20,1;110;10,9;1768;1,7;2479;3,2;9950;3,8;16943;10,4;38243;2,6;351578;2,4;IM 785 5464;;
20211089;VENDREDI;05/11/2021;6;05/01/2022;41;25;2;12;30;11;8;-2-12-25-30-41-;-8-11-;0;0;0;0;5;161374,4;1;11;17143,5;6;30;1957,9;177;885;122,2;328;1654;69,1;441;2206;36,4;4786;23785;16,8;8278;38610;11,6;21046;94863;8,7;25611;126840;7,9;117189;548191;5,8;297917;1327463;3,8;0;0;2;1342,6;86;17,3;137;10,8;2029;1,8;3404;2,9;10904;4,3;18430;11,8;48065;2,5;414931;2,6;RP 633 2218;;
20211088;MARDI   ;02/11/2021;5;02/01/2022;29;43;2;3;17;4;1;-2-3-17-29-43-;-1-4-;0;0;0;1;2;286677,1;3;9;14889,1;3;23;1814,7;136;666;115,4;255;1306;62,2;317;1511;37,7;3726;18106;15,7;5886;28511;11,1;14057;67606;8,7;19726;94282;7,6;86781;412990;5,4;203390;969695;3,7;1;1034,5;1;827,6;51;20,2;98;10,5;1540;1,6;2501;2,7;8109;4;12870;11,7;35345;2,4;290679;2,5;KI 802 3707;;
20211087;VENDREDI;29/10/2021;4;29/12/2021;28;10;32;15;49;9;3;-10-15-28-32-49-;-3-9-;0;0;0;1;5;155676,2;2;6;30320;13;54;1049,3;190;868;120,2;494;2259;48,8;363;1762;44;7503;33767;11,4;8388;38760;11,1;17205;80265;10;41479;187159;5,2;123200;567616;5,4;260428;1184940;4,1;1;1466,6;5;234,6;84;17,4;190;7,7;2918;1,2;3485;2,8;16777;2,7;27383;7,8;49956;2,4;439797;2,4;UF 931 7777;;
20211086;MARDI   ;26/10/2021;3;26/12/2021;12;44;42;15;20;2;1;-12-15-20-42-44-;-1-2-;0;0;0;0;3;181891,5;1;6;21255,5;8;23;1727,1;125;745;98,2;237;1115;69,3;273;1232;44,1;3351;16605;16,3;5781;26132;11,6;12487;58287;9,6;17671;87663;7,7;87589;394546;5,4;188884;884029;3,9;0;0;5;357,7;44;22,5;110;9;1400;1,7;2521;2,6;7316;4,2;11656;12,4;36301;2,2;288249;2,5;CP 970 9549;;
20211085;VENDREDI;22/10/2021;2;22/12/2021;33;12;17;39;22;2;12;-12-17-22-33-39-;-2-12-;0;0;0;0;2;359277,2;1;12;13994,8;5;26;2011,8;147;865;111,3;341;1471;69,2;453;2286;31,3;4541;20875;17,1;7910;36139;11;20514;96218;7,7;22601;102778;8,7;112399;505361;5,6;285810;1286325;3,5;0;0;1;2442,9;52;26,1;150;9;2014;1,6;3243;2,8;10228;4,1;15198;13;47021;2,3;361595;2,7;QZ 850 6716;;
20211084;MARDI   ;19/10/2021;1;19/12/2021;40;4;36;41;20;1;6;-4-20-36-40-41-;-1-6-;0;0;0;0;4;135573,4;2;5;25348,5;10;27;1462,1;88;447;162,6;203;981;78,3;198;996;54,2;3362;15725;17,1;4149;20587;14,6;9620;47669;11,7;19826;90618;7,4;70045;327664;6,5;156319;750694;4,5;0;0;5;380;36;29,3;87;12,1;1377;1,9;1802;3,9;8123;4;15476;9,9;29494;2,9;325349;2,3;FL 466 0828;;
20211083;VENDREDI;15/10/2021;11;15/12/2021;49;21;26;34;31;5;2;-21-26-31-34-49-;-2-5-;1;1;220000000;1;7;4608445,7;3;13;33931,7;21;97;1416,4;369;1630;155,2;993;4413;60,6;773;3579;52,5;15516;68202;13,7;18662;82993;12,6;39959;178081;10,9;89948;384869;6,1;296467;1290335;5,7;632118;2730160;4,3;1;3711,1;9;329,8;133;27,9;384;9,6;5828;1,5;7244;3,4;33656;3,4;60227;8,9;115108;2,6;1160332;2,3;UL 815 5842;;
20211082;MARDI   ;12/10/2021;10;12/12/2021;13;45;22;6;49;10;11;-6-13-22-45-49-;-10-11-;0;0;0;2;9;1315699,9;6;25;14703,3;21;78;1467,8;418;1567;134,5;680;3035;73,4;1066;3971;39,4;9797;44764;17,5;16821;70710;12,3;44422;178170;9,1;52240;237961;8,2;244587;1020988;6;639533;2584226;3,8;0;0;8;680,1;167;18,1;274;11;3845;1,9;6586;3;20761;4,5;33252;13,2;95765;2,6;806623;2,7;HI 479 6198;;
20211081;VENDREDI;08/10/2021;9;08/12/2021;10;42;23;46;1;3;5;-1-10-23-42-46-;-3-5-;0;0;0;1;9;166984,9;7;23;15271,4;18;78;1402,6;360;1547;130,2;1026;4027;52,9;785;3194;46,8;15355;62333;12;17928;72563;11,5;38760;151970;10,2;84600;343913;5,4;271879;1094972;5,4;570294;2257847;4,2;0;0;8;670,1;158;18,8;375;7,9;5636;1,3;6753;2,9;30529;3;50978;8,5;102872;2,3;906709;2,3;BH 058 0251;;
20211080;MARDI   ;05/10/2021;8;05/12/2021;45;14;36;13;11;7;9;-11-13-14-36-45-;-7-9-;0;0;0;0;1;1033822,9;0;4;60405,3;20;61;1233,7;221;978;141,7;790;2802;52,3;472;2054;50,1;12128;44193;11,6;12392;50287;11,4;24393;100508;10,6;64809;235077;5,5;199504;783281;5,2;389964;1560164;4,2;0;0;7;539,2;94;22,3;309;6,7;4663;1,1;4758;2,9;24705;2,6;37571;8,1;76161;2,2;642513;2,3;NM 905 6314;;
20211079;VENDREDI;01/10/2021;7;01/12/2021;1;19;15;48;26;6;12;-1-15-19-26-48-;-6-12-;0;0;0;2;7;174231,4;1;16;17815,3;19;54;1644,1;326;1267;129;653;2540;68;774;3003;40,4;9376;36320;16,7;13636;54580;12,4;34530;137241;9,1;48807;190019;8;199506;798724;6;504198;2008099;3,8;1;2417;8;241,7;122;19,8;276;8,7;3772;1,6;5447;2,9;19949;3,8;32964;10,7;78093;2,5;661919;2,6;JN 932 7034;;
20211078;MARDI   ;28/09/2021;6;28/12/2021;12;7;6;33;39;7;1;-6-7-12-33-39-;-1-7-;0;0;0;1;4;225472,9;1;1;210786,9;11;47;1396,9;232;964;125,4;666;2467;51,8;464;2137;42;10404;37666;11,9;12491;49107;10,2;24650;103133;9;51260;188980;5,9;185226;725287;4,9;370606;1518558;3,7;1;1727,6;4;345,5;83;20,8;255;6,7;3869;1,1;4792;2,4;19443;2,7;26263;9,6;70367;2;494709;2,5;NX 614 4402;;
20211077;VENDREDI;24/09/2021;Super Jackpot et tirages suivants;24/12/2021;27;12;20;2;41;10;12;-2-12-20-27-41-;-10-12-;0;0;0;1;5;259151,2;4;13;23295,3;7;51;1849,5;354;1327;130,9;573;2540;72,3;1088;3929;32,8;8529;36399;17,7;14623;58376;12,3;43486;165561;8;42739;187120;8,6;195539;804602;6,3;580154;2298981;3,5;1;2452,8;3;654;155;15,8;233;10,5;3512;1,7;5801;2,8;17260;4,4;27380;13;77399;2,6;615413;2,8;FB 984 4292;;
20211076;MARDI   ;21/09/2021;4;21/12/2021;20;25;26;30;38;8;2;-20-25-26-30-38-;-2-8-;0;0;0;1;2;274869,5;0;3;42827,6;5;30;1333,9;116;621;118,7;356;1692;46;231;1168;46,8;5024;24791;11;4915;26134;11,6;10537;56056;10,1;27838;136014;5;76441;388839;5,5;163015;842501;4,1;0;0;0;0;50;50,6;146;6,1;1939;1,1;2003;3;11005;2,5;18780;7;30636;2,4;272152;2,4;BS 245 9803;;
20211075;VENDREDI;17/09/2021;3;17/12/2021;10;7;5;8;34;9;1;-5-7-8-10-34-;-1-9-;0;0;0;1;2;348150,6;4;13;12518,2;17;62;817,5;232;887;105,2;567;2384;41,4;486;2032;34,1;6865;29898;11,5;8970;40330;9,5;22221;96460;7,4;30640;141575;6,1;119531;551567;4,9;281249;1291010;3,4;1;1138,9;9;101,2;96;11,8;214;5,3;2411;1,1;3460;2,2;11189;3,2;15606;10,6;45991;2;300103;2,7;EG 935 7027;;
20211074;MARDI   ;14/09/2021;2;14/12/2021;12;38;45;18;35;2;8;-12-18-35-38-45-;-2-8-;0;0;0;0;3;164473,4;1;1;115320,4;10;24;1496,6;108;475;139,2;286;1384;50,5;184;1019;48,2;4343;21603;11,3;4441;22064;12,4;9254;47353;10,7;24622;119659;5,1;67621;334955;5,8;143515;719187;4,3;0;0;2;752,6;54;15,4;104;8;1720;1,2;1820;3;9828;2,6;17467;6,9;27222;2,5;253824;2,3;ST 166 4887;;
20211073;VENDREDI;10/09/2021;1;10/12/2021;6;7;28;18;1;2;8;-1-6-7-18-28-;-2-8-;0;0;0;2;5;127306,6;4;16;9298;19;86;538,8;278;1028;83;712;2859;31,5;612;2343;27;8426;36393;8,7;9666;40988;8,6;22143;92523;7,1;35940;163738;4,8;119706;531205;4,7;260660;1163970;3,4;1;1076,4;7;123;112;9,6;255;4,2;3242;0,8;3737;1,9;13716;2,4;19565;8;46657;1,9;298352;2,6;SX 431 4676;;
20211072;MARDI   ;07/09/2021;2;07/12/2021;42;7;19;35;43;7;9;-7-19-35-42-43-;-7-9-;0;1;26572332;0;3;166558,5;2;7;16683,2;9;41;887,1;133;654;102,4;387;1719;41,2;242;1271;39,1;5384;24562;10,1;5398;27743;10;9636;50390;10,2;26789;121431;5,1;78982;396556;4,9;139722;727146;4,3;0;0;6;250,7;47;17,7;156;5,3;2154;0,9;2194;2,5;10440;2,5;15934;7,6;31863;2,1;265072;2,2;GK 745 4753;;
20211071;VENDREDI;03/09/2021;1;03/12/2021;5;13;29;35;7;3;7;-5-7-13-29-35-;-3-7-;0;0;0;2;12;54980,5;2;7;22028,3;25;114;421,3;336;1349;65,5;1059;4933;18,9;472;2062;31,8;12380;57297;5,7;12011;52470;6,9;18561;86583;7,8;48893;228457;3,6;137477;630803;4,1;230477;1128625;3,7;2;546,9;6;145,8;114;9,5;408;2,6;4498;0,6;4543;1,6;18083;1,9;23121;6,9;53880;1,6;326328;2,4;KM 548 4193;;
20211070;MARDI   ;31/08/2021;5;30/11/2021;17;5;32;13;43;2;10;-5-13-17-32-43-;-2-10-;1;3;21214762;0;2;275986,4;3;12;10750,4;7;32;1255,6;141;720;102,8;263;1348;58;357;1859;29,5;3856;18459;14,8;5898;29147;10,5;14488;73331;7,7;18734;91842;7,5;78831;398312;5,4;191765;980564;3,5;0;0;1;1646,8;53;17,2;100;9,1;1628;1,4;2320;2,6;7906;3,6;12315;10,8;31615;2,3;251228;2,6;RK 713 6808;;
